session_ID,trial_ID,subject_ID,cohort_ID,response_time_sec,response_decision,trial_condition,shape_description,angular_disparity,object_angles,vr_setup
3,39,0xF2,1,2.728271,Mismatch,Mismatch,uuuubbbur,0,"{'1': 217.9391467494666, '2': 217.9391467494666}",No-Action
3,40,0xF2,1,3.742432,Mismatch,Mismatch,bdddddfll,60,"{'1': 29.99475420499872, '2': 329.99475420499874}",No-Action
3,41,0xF2,1,3.311035,Mismatch,Mismatch,rrrbbbddb,0,"{'1': 286.7657186054479, '2': 286.7657186054479}",No-Action
3,42,0xF2,1,2.035034,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 340.8552567991119, '2': 220.8552567991119}",No-Action
3,43,0xF2,1,1.902954,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 162.4504655746141, '2': 342.4504655746141}",No-Action
3,44,0xF2,1,3.322144,Mismatch,Mismatch,lllllbbul,180,"{'1': 203.17578337818736, '2': 23.17578337818736}",No-Action
3,45,0xF2,1,2.310059,Mismatch,Mismatch,lllbbbubb,180,"{'1': 337.03440975231257, '2': 157.03440975231257}",No-Action
3,46,0xF2,1,4.343628,Mismatch,Mismatch,ffffuulff,60,"{'1': 134.33201062548548, '2': 74.33201062548548}",No-Action
3,47,0xF2,1,2.32666,Mismatch,Mismatch,dbbbblllu,60,"{'1': 201.79349342356906, '2': 261.7934934235691}",No-Action
3,48,0xF2,1,4.189819,Mismatch,Mismatch,bddddddrd,60,"{'1': 200.01843252943627, '2': 260.01843252943627}",No-Action
3,49,0xF2,1,2.797729,Mismatch,Mismatch,rbbbbbbub,120,"{'1': 328.5853477843259, '2': 88.5853477843259}",No-Action
4,0,0xF2,2,1.486816,Match,Match,bdddbllll,0,"{'1': 52.91861761483567, '2': 52.91861761483567}",No-Action
4,1,0xF2,2,2.344635,Match,Match,lllbbbubb,120,"{'1': 17.648447864990295, '2': 137.6484478649903}",No-Action
4,2,0xF2,2,1.021606,Match,Match,bdddllbbb,0,"{'1': 323.68654722111233, '2': 323.68654722111233}",No-Action
4,3,0xF2,2,1.271545,Match,Match,rbbbdddff,0,"{'1': 209.7655225309319, '2': 209.7655225309319}",No-Action
4,4,0xF2,2,3.996399,Match,Match,rrrrbbbdr,180,"{'1': 304.09194055990326, '2': 124.09194055990326}",No-Action
4,5,0xF2,2,2.258026,Match,Match,ddbbddddl,60,"{'1': 51.39973507264532, '2': 351.39973507264534}",No-Action
4,6,0xF2,2,1.154861,Match,Match,rrrrbbbdr,0,"{'1': 128.50402536639388, '2': 128.50402536639388}",No-Action
4,7,0xF2,2,1.019806,Match,Match,ffuulllbb,0,"{'1': 151.05211282187008, '2': 151.05211282187008}",No-Action
4,8,0xF2,2,1.647079,Match,Match,rbbbbbbub,0,"{'1': 67.47656459594786, '2': 67.47656459594786}",No-Action
4,9,0xF2,2,3.414215,Match,Match,lllbbbluu,180,"{'1': 223.27059667450027, '2': 43.27059667450027}",No-Action
4,10,0xF2,2,1.229401,Match,Match,rrrrbbbdr,0,"{'1': 119.39171623680613, '2': 119.39171623680613}",No-Action
4,11,0xF2,2,3.626343,Match,Match,llbbbbbru,180,"{'1': 320.5405542825008, '2': 140.5405542825008}",No-Action
4,12,0xF2,2,1.54776,Match,Match,bbbdddrrb,0,"{'1': 339.6540141721071, '2': 339.6540141721071}",No-Action
4,13,0xF2,2,1.686584,Match,Match,ffuulllbb,60,"{'1': 238.25576979704107, '2': 298.25576979704107}",No-Action
4,14,0xF2,2,1.398834,Match,Match,bbddbblll,0,"{'1': 56.46258018039333, '2': 56.46258018039333}",No-Action
4,15,0xF2,2,2.072464,Match,Match,ffuulllbb,180,"{'1': 324.4405639480044, '2': 144.4405639480044}",No-Action
4,16,0xF2,2,1.435242,Match,Match,llbbbbbru,0,"{'1': 59.737230314385215, '2': 59.737230314385215}",No-Action
4,17,0xF2,2,2.346237,Mismatch,Match,ffffuulff,60,"{'1': 128.11380594667577, '2': 68.11380594667577}",No-Action
4,18,0xF2,2,1.227539,Match,Match,bbbdddrrb,0,"{'1': 62.962237572266424, '2': 62.962237572266424}",No-Action
4,19,0xF2,2,1.682938,Match,Match,bdddbllll,120,"{'1': 105.49823388367147, '2': 225.49823388367147}",No-Action
4,20,0xF2,2,2.82431,Match,Match,bbbdddrrb,180,"{'1': 198.73080974903075, '2': 18.730809749030755}",No-Action
4,21,0xF2,2,2.798965,Match,Match,rrrbbbddb,120,"{'1': 74.4947671598909, '2': 314.4947671598909}",No-Action
4,22,0xF2,2,2.073196,Match,Match,rbbbbbbub,120,"{'1': 72.4788232515303, '2': 312.4788232515303}",No-Action
4,23,0xF2,2,1.47197,Match,Match,bbbdddrrb,60,"{'1': 33.12076335100871, '2': 93.12076335100872}",No-Action
4,24,0xF2,2,1.183929,Match,Match,ffuubllll,0,"{'1': 206.2812260441882, '2': 206.2812260441882}",No-Action
4,25,0xF2,2,2.147797,Mismatch,Mismatch,uuubbrrrf,120,"{'1': 213.93424797895204, '2': 333.93424797895204}",No-Action
4,26,0xF2,2,1.525452,Mismatch,Mismatch,ddbbddddl,120,"{'1': 160.85579308718528, '2': 280.85579308718525}",No-Action
4,27,0xF2,2,1.589005,Mismatch,Mismatch,uuubbrrrf,180,"{'1': 144.22180622868865, '2': 324.22180622868865}",No-Action
4,28,0xF2,2,2.203339,Mismatch,Mismatch,rbbbbbbub,0,"{'1': 322.20147016789804, '2': 322.20147016789804}",No-Action
4,29,0xF2,2,2.560165,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 55.07087187033835, '2': 235.07087187033835}",No-Action
4,30,0xF2,2,2.229752,Mismatch,Mismatch,llbbbbbru,60,"{'1': 292.7549137362043, '2': 232.7549137362043}",No-Action
4,31,0xF2,2,2.20108,Mismatch,Mismatch,ffuulllbb,0,"{'1': 216.3213066188214, '2': 216.3213066188214}",No-Action
4,32,0xF2,2,2.534943,Mismatch,Mismatch,bddrddddd,0,"{'1': 304.54398590382146, '2': 304.54398590382146}",No-Action
4,33,0xF2,2,3.339706,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 138.43345805264732, '2': 198.43345805264732}",No-Action
4,34,0xF2,2,1.582611,Mismatch,Mismatch,uubbbbruu,180,"{'1': 72.32518596984758, '2': 252.32518596984758}",No-Action
4,35,0xF2,2,2.171509,Mismatch,Mismatch,ffuubrrrr,0,"{'1': 250.0897994531973, '2': 250.0897994531973}",No-Action
4,36,0xF2,2,2.809662,Mismatch,Mismatch,dbbbblllu,180,"{'1': 58.95692502486601, '2': 238.956925024866}",No-Action
4,37,0xF2,2,2.865982,Mismatch,Mismatch,bbbdddrrb,180,"{'1': 331.09243267668626, '2': 151.09243267668626}",No-Action
4,38,0xF2,2,3.56192,Mismatch,Mismatch,ffuubrrrr,180,"{'1': 290.2919120531361, '2': 110.29191205313612}",No-Action
4,39,0xF2,2,1.995056,Match,Mismatch,uuuubbbur,0,"{'1': 217.9391467494666, '2': 217.9391467494666}",No-Action
4,40,0xF2,2,2.13205,Mismatch,Mismatch,bdddddfll,60,"{'1': 29.99475420499872, '2': 329.99475420499874}",No-Action
4,41,0xF2,2,1.492279,Mismatch,Mismatch,rrrbbbddb,0,"{'1': 286.7657186054479, '2': 286.7657186054479}",No-Action
4,42,0xF2,2,3.990814,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 340.8552567991119, '2': 220.8552567991119}",No-Action
4,43,0xF2,2,2.312561,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 162.4504655746141, '2': 342.4504655746141}",No-Action
4,44,0xF2,2,2.35231,Mismatch,Mismatch,lllllbbul,180,"{'1': 203.17578337818736, '2': 23.17578337818736}",No-Action
4,45,0xF2,2,1.62915,Mismatch,Mismatch,lllbbbubb,180,"{'1': 337.03440975231257, '2': 157.03440975231257}",No-Action
4,46,0xF2,2,2.184601,Mismatch,Mismatch,ffffuulff,60,"{'1': 134.33201062548548, '2': 74.33201062548548}",No-Action
4,47,0xF2,2,4.336395,Mismatch,Mismatch,dbbbblllu,60,"{'1': 201.79349342356906, '2': 261.7934934235691}",No-Action
4,48,0xF2,2,1.836365,Mismatch,Mismatch,bddddddrd,60,"{'1': 200.01843252943627, '2': 260.01843252943627}",No-Action
4,49,0xF2,2,1.542358,Mismatch,Mismatch,rbbbbbbub,120,"{'1': 328.5853477843259, '2': 88.5853477843259}",No-Action
5,0,0xFD,1,2.215027,Match,Match,bbddbblll,180,"{'1': 315.30876705875914, '2': 135.30876705875914}",No-Action
5,1,0xFD,1,2.530212,Match,Match,ffuulllbb,120,"{'1': 197.3107371694543, '2': 77.31073716945434}",No-Action
5,2,0xFD,1,2.263977,Match,Match,uuuubbbur,60,"{'1': 231.27511620163756, '2': 291.27511620163756}",No-Action
5,3,0xFD,1,3.434692,Match,Match,lbbddllll,60,"{'1': 40.56839166257606, '2': 340.56839166257606}",No-Action
5,4,0xFD,1,2.933167,Match,Match,lbbddllll,0,"{'1': 50.10220194008181, '2': 50.10220194008181}",No-Action
5,5,0xFD,1,3.854248,Match,Match,bddrddddd,120,"{'1': 66.78189000657758, '2': 306.78189000657756}",No-Action
5,6,0xFD,1,1.980927,Match,Match,ffuulllbb,60,"{'1': 109.34564071492241, '2': 169.3456407149224}",No-Action
5,7,0xFD,1,1.861572,Match,Match,rbbbdddff,120,"{'1': 130.49995340204288, '2': 10.499953402042877}",No-Action
5,8,0xFD,1,2.321167,Match,Match,rrrbbbddb,0,"{'1': 74.03304278999094, '2': 74.03304278999094}",No-Action
5,9,0xFD,1,3.932983,Match,Match,bdddddfll,60,"{'1': 124.18790901317558, '2': 64.18790901317558}",No-Action
5,10,0xFD,1,1.245056,Match,Match,rbbbbbldd,0,"{'1': 204.65238846055797, '2': 204.65238846055797}",No-Action
5,11,0xFD,1,2.045654,Match,Match,ffuuuurrf,60,"{'1': 339.30144148243784, '2': 279.30144148243784}",No-Action
5,12,0xFD,1,1.346863,Match,Match,bdddbllll,0,"{'1': 227.23092463341032, '2': 227.23092463341032}",No-Action
5,13,0xFD,1,2.291504,Match,Match,ffuuuurrf,120,"{'1': 66.24986329575583, '2': 186.24986329575583}",No-Action
5,14,0xFD,1,4.426697,Match,Match,bddrddddd,180,"{'1': 324.1287128877964, '2': 144.12871288779638}",No-Action
5,15,0xFD,1,4.74231,Match,Match,rrrbbbddb,60,"{'1': 20.78654450879716, '2': 320.7865445087972}",No-Action
5,16,0xFD,1,4.829285,Match,Match,llbbbbbru,120,"{'1': 337.1362721077407, '2': 217.13627210774067}",No-Action
5,17,0xFD,1,2.286865,Match,Match,ffuubrrrr,60,"{'1': 222.1015434796796, '2': 282.1015434796796}",No-Action
5,18,0xFD,1,2.853027,Match,Match,bbddbblll,180,"{'1': 323.8362123068004, '2': 143.8362123068004}",No-Action
5,19,0xFD,1,3.144257,Match,Match,ffuuuurrf,120,"{'1': 299.1264029932808, '2': 59.12640299328079}",No-Action
5,20,0xFD,1,5.218994,Match,Match,rbbbbbbub,120,"{'1': 161.8952181803216, '2': 41.89521818032159}",No-Action
5,21,0xFD,1,3.114075,Mismatch,Match,llbbbbbru,120,"{'1': 344.9475495811423, '2': 224.94754958114234}",No-Action
5,22,0xFD,1,2.572083,Match,Match,bddddddrd,0,"{'1': 50.36266026622357, '2': 50.36266026622357}",No-Action
5,23,0xFD,1,2.647705,Match,Match,bbbdddrrb,0,"{'1': 201.43893210030396, '2': 201.43893210030396}",No-Action
5,24,0xFD,1,2.598358,Mismatch,Match,uubbbrrrb,180,"{'1': 55.070875370514074, '2': 235.07087537051407}",No-Action
5,25,0xFD,1,5.367432,Mismatch,Mismatch,bddddddrd,180,"{'1': 128.12205955971416, '2': 308.12205955971416}",No-Action
5,26,0xFD,1,3.68512,Mismatch,Mismatch,rrrrbbbdr,0,"{'1': 124.92721490562091, '2': 124.92721490562091}",No-Action
5,27,0xFD,1,2.222961,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 206.20660411733138, '2': 266.2066041173314}",No-Action
5,28,0xFD,1,4.747253,Mismatch,Mismatch,rbbbdddff,60,"{'1': 289.5332092130355, '2': 349.5332092130355}",No-Action
5,29,0xFD,1,4.312561,Match,Mismatch,uubbbbruu,0,"{'1': 62.74224955292495, '2': 62.74224955292495}",No-Action
5,30,0xFD,1,3.309814,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 246.8747450391303, '2': 6.874745039130275}",No-Action
5,31,0xFD,1,3.473328,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 242.4605042219436, '2': 62.46050422194361}",No-Action
5,32,0xFD,1,1.873901,Mismatch,Mismatch,lllllbbul,0,"{'1': 226.33120364797915, '2': 226.33120364797915}",No-Action
5,33,0xFD,1,4.26535,Mismatch,Mismatch,ffuubrrrr,0,"{'1': 113.72457940279365, '2': 113.72457940279365}",No-Action
5,34,0xFD,1,4.385437,Mismatch,Mismatch,bddrddddd,120,"{'1': 65.08273868907158, '2': 185.08273868907156}",No-Action
5,35,0xFD,1,1.316956,Mismatch,Mismatch,bdddllbbb,60,"{'1': 308.5883654121912, '2': 248.58836541219117}",No-Action
5,36,0xFD,1,3.113434,Mismatch,Mismatch,ddbbddddl,0,"{'1': 125.21857502276171, '2': 125.21857502276171}",No-Action
5,37,0xFD,1,1.690918,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 314.67934070945427, '2': 254.67934070945427}",No-Action
5,38,0xFD,1,4.397827,Mismatch,Mismatch,ffuulllbb,0,"{'1': 142.60164994117167, '2': 142.60164994117167}",No-Action
5,39,0xFD,1,2.379181,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 297.9093840424906, '2': 237.90938404249061}",No-Action
5,40,0xFD,1,3.042847,Mismatch,Mismatch,bddddddrd,120,"{'1': 130.6822540982511, '2': 250.6822540982511}",No-Action
5,41,0xFD,1,2.31076,Mismatch,Mismatch,ddbbddddl,0,"{'1': 147.1610739618407, '2': 147.1610739618407}",No-Action
5,42,0xFD,1,3.575317,Mismatch,Mismatch,lllbbbluu,60,"{'1': 148.3178032386795, '2': 88.31780323867949}",No-Action
5,43,0xFD,1,5.885101,Mismatch,Mismatch,bdddddfll,120,"{'1': 32.4001609445189, '2': 152.40016094451892}",No-Action
5,44,0xFD,1,2.501129,Mismatch,Mismatch,bddddddrd,60,"{'1': 247.26635162871762, '2': 187.26635162871762}",No-Action
5,45,0xFD,1,2.226379,Mismatch,Mismatch,bbddbblll,180,"{'1': 299.70333809089504, '2': 119.70333809089502}",No-Action
5,46,0xFD,1,1.883667,Mismatch,Mismatch,bdddbllll,60,"{'1': 120.74459856735571, '2': 60.74459856735571}",No-Action
5,47,0xFD,1,2.502319,Mismatch,Mismatch,bdddllbbb,180,"{'1': 29.840007912279223, '2': 209.84000791227922}",No-Action
5,48,0xFD,1,4.065186,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 115.24259211799024, '2': 355.2425921179902}",No-Action
5,49,0xFD,1,3.841736,Mismatch,Mismatch,uuuuubbul,60,"{'1': 66.18386454615198, '2': 126.18386454615198}",No-Action
6,0,0xFD,2,4.657593,Match,Match,bbddbblll,180,"{'1': 315.30876705875914, '2': 135.30876705875914}",No-Action
6,1,0xFD,2,3.622253,Match,Match,ffuulllbb,120,"{'1': 197.3107371694543, '2': 77.31073716945434}",No-Action
6,2,0xFD,2,3.759583,Match,Match,uuuubbbur,60,"{'1': 231.27511620163756, '2': 291.27511620163756}",No-Action
6,3,0xFD,2,4.767639,Match,Match,lbbddllll,60,"{'1': 40.56839166257606, '2': 340.56839166257606}",No-Action
6,4,0xFD,2,4.506836,Match,Match,lbbddllll,0,"{'1': 50.10220194008181, '2': 50.10220194008181}",No-Action
6,5,0xFD,2,3.449951,Match,Match,bddrddddd,120,"{'1': 66.78189000657758, '2': 306.78189000657756}",No-Action
6,6,0xFD,2,2.887207,Match,Match,ffuulllbb,60,"{'1': 109.34564071492241, '2': 169.3456407149224}",No-Action
6,7,0xFD,2,5.655518,Match,Match,rbbbdddff,120,"{'1': 130.49995340204288, '2': 10.499953402042877}",No-Action
6,8,0xFD,2,3.669189,Match,Match,rrrbbbddb,0,"{'1': 74.03304278999094, '2': 74.03304278999094}",No-Action
6,9,0xFD,2,3.830811,Match,Match,bdddddfll,60,"{'1': 124.18790901317558, '2': 64.18790901317558}",No-Action
6,10,0xFD,2,2.951721,Match,Match,rbbbbbldd,0,"{'1': 204.65238846055797, '2': 204.65238846055797}",No-Action
6,11,0xFD,2,3.141663,Match,Match,ffuuuurrf,60,"{'1': 339.30144148243784, '2': 279.30144148243784}",No-Action
6,12,0xFD,2,2.863464,Match,Match,bdddbllll,0,"{'1': 227.23092463341032, '2': 227.23092463341032}",No-Action
6,13,0xFD,2,6.390137,Match,Match,ffuuuurrf,120,"{'1': 66.24986329575583, '2': 186.24986329575583}",No-Action
6,14,0xFD,2,10.47888,Match,Match,bddrddddd,180,"{'1': 324.1287128877964, '2': 144.12871288779638}",No-Action
6,15,0xFD,2,3.192932,Match,Match,rrrbbbddb,60,"{'1': 20.78654450879716, '2': 320.7865445087972}",No-Action
6,16,0xFD,2,3.657104,Match,Match,llbbbbbru,120,"{'1': 337.1362721077407, '2': 217.13627210774067}",No-Action
6,17,0xFD,2,3.410522,Match,Match,ffuubrrrr,60,"{'1': 222.1015434796796, '2': 282.1015434796796}",No-Action
6,18,0xFD,2,5.034302,Match,Match,bbddbblll,180,"{'1': 323.8362123068004, '2': 143.8362123068004}",No-Action
6,19,0xFD,2,3.458801,Match,Match,ffuuuurrf,120,"{'1': 299.1264029932808, '2': 59.12640299328079}",No-Action
6,20,0xFD,2,6.645325,Match,Match,rbbbbbbub,120,"{'1': 161.8952181803216, '2': 41.89521818032159}",No-Action
6,21,0xFD,2,3.705383,Match,Match,llbbbbbru,120,"{'1': 344.9475495811423, '2': 224.94754958114234}",No-Action
6,22,0xFD,2,2.96106,Match,Match,bddddddrd,0,"{'1': 50.36266026622357, '2': 50.36266026622357}",No-Action
6,23,0xFD,2,2.45105,Match,Match,bbbdddrrb,0,"{'1': 201.43893210030396, '2': 201.43893210030396}",No-Action
6,24,0xFD,2,7.909302,Match,Match,uubbbrrrb,180,"{'1': 55.070875370514074, '2': 235.07087537051407}",No-Action
6,25,0xFD,2,2.930481,Mismatch,Mismatch,bddddddrd,180,"{'1': 128.12205955971416, '2': 308.12205955971416}",No-Action
6,26,0xFD,2,3.642456,Mismatch,Mismatch,rrrrbbbdr,0,"{'1': 124.92721490562091, '2': 124.92721490562091}",No-Action
6,27,0xFD,2,5.663635,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 206.20660411733138, '2': 266.2066041173314}",No-Action
6,28,0xFD,2,4.894897,Mismatch,Mismatch,rbbbdddff,60,"{'1': 289.5332092130355, '2': 349.5332092130355}",No-Action
6,29,0xFD,2,7.251953,Mismatch,Mismatch,uubbbbruu,0,"{'1': 62.74224955292495, '2': 62.74224955292495}",No-Action
6,30,0xFD,2,11.05933,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 246.8747450391303, '2': 6.874745039130275}",No-Action
6,31,0xFD,2,4.048523,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 242.4605042219436, '2': 62.46050422194361}",No-Action
6,32,0xFD,2,4.118225,Mismatch,Mismatch,lllllbbul,0,"{'1': 226.33120364797915, '2': 226.33120364797915}",No-Action
6,33,0xFD,2,4.328125,Mismatch,Mismatch,ffuubrrrr,0,"{'1': 113.72457940279365, '2': 113.72457940279365}",No-Action
6,34,0xFD,2,4.42572,Mismatch,Mismatch,bddrddddd,120,"{'1': 65.08273868907158, '2': 185.08273868907156}",No-Action
6,35,0xFD,2,5.698059,Mismatch,Mismatch,bdddllbbb,60,"{'1': 308.5883654121912, '2': 248.58836541219117}",No-Action
6,36,0xFD,2,6.242615,Mismatch,Mismatch,ddbbddddl,0,"{'1': 125.21857502276171, '2': 125.21857502276171}",No-Action
6,37,0xFD,2,8.664063,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 314.67934070945427, '2': 254.67934070945427}",No-Action
6,38,0xFD,2,7.810486,Mismatch,Mismatch,ffuulllbb,0,"{'1': 142.60164994117167, '2': 142.60164994117167}",No-Action
6,39,0xFD,2,6.136597,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 297.9093840424906, '2': 237.90938404249061}",No-Action
6,40,0xFD,2,6.767761,Mismatch,Mismatch,bddddddrd,120,"{'1': 130.6822540982511, '2': 250.6822540982511}",No-Action
6,41,0xFD,2,7.103027,Mismatch,Mismatch,ddbbddddl,0,"{'1': 147.1610739618407, '2': 147.1610739618407}",No-Action
6,42,0xFD,2,5.355652,Mismatch,Mismatch,lllbbbluu,60,"{'1': 148.3178032386795, '2': 88.31780323867949}",No-Action
6,43,0xFD,2,4.920166,Mismatch,Mismatch,bdddddfll,120,"{'1': 32.4001609445189, '2': 152.40016094451892}",No-Action
6,44,0xFD,2,5.661316,Mismatch,Mismatch,bddddddrd,60,"{'1': 247.26635162871762, '2': 187.26635162871762}",No-Action
6,45,0xFD,2,5.131775,Mismatch,Mismatch,bbddbblll,180,"{'1': 299.70333809089504, '2': 119.70333809089502}",No-Action
6,46,0xFD,2,3.160889,Mismatch,Mismatch,bdddbllll,60,"{'1': 120.74459856735571, '2': 60.74459856735571}",No-Action
6,47,0xFD,2,3.981262,Mismatch,Mismatch,bdddllbbb,180,"{'1': 29.840007912279223, '2': 209.84000791227922}",No-Action
6,48,0xFD,2,2.541077,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 115.24259211799024, '2': 355.2425921179902}",No-Action
6,49,0xFD,2,3.486206,Mismatch,Mismatch,uuuuubbul,60,"{'1': 66.18386454615198, '2': 126.18386454615198}",No-Action
7,0,0x53,1,2.180908,Mismatch,Match,uubbbrrrb,180,"{'1': 160.83256037875475, '2': 340.83256037875475}",No-Action
7,1,0x53,1,1.811279,Match,Match,bbbdddrrb,60,"{'1': 297.0526715508145, '2': 237.05267155081452}",No-Action
7,2,0x53,1,2.266602,Match,Match,lllbbbubb,180,"{'1': 73.56548998781912, '2': 253.56548998781912}",No-Action
7,3,0x53,1,1.574707,Match,Match,ffuuuurrf,0,"{'1': 23.282554720997183, '2': 23.282554720997183}",No-Action
7,4,0x53,1,1.9646,Match,Match,bdddddfll,60,"{'1': 320.8989396087263, '2': 260.8989396087263}",No-Action
7,5,0x53,1,1.546143,Match,Match,llbbbbbru,60,"{'1': 154.53545241524535, '2': 94.53545241524535}",No-Action
7,6,0x53,1,1.786621,Match,Match,lllllbbul,0,"{'1': 235.19481536945403, '2': 235.19481536945403}",No-Action
7,7,0x53,1,1.61084,Match,Match,bddrbbbbb,0,"{'1': 293.9502017183571, '2': 293.9502017183571}",No-Action
7,8,0x53,1,1.963867,Match,Match,lllbbbluu,120,"{'1': 49.004933720925365, '2': 169.00493372092535}",No-Action
7,9,0x53,1,2.356934,Match,Match,lllbbbubb,180,"{'1': 312.57481992843844, '2': 132.57481992843842}",No-Action
7,10,0x53,1,2.896973,Match,Match,rrrbbbddb,180,"{'1': 130.03348319557549, '2': 310.0334831955755}",No-Action
7,11,0x53,1,1.887207,Match,Match,rbbbbbldd,120,"{'1': 333.4370891178977, '2': 93.43708911789771}",No-Action
7,12,0x53,1,1.979492,Match,Match,llbbbrruu,180,"{'1': 48.150524802825046, '2': 228.15052480282503}",No-Action
7,13,0x53,1,1.385742,Match,Match,lllllbbul,60,"{'1': 117.20635363661125, '2': 57.206353636611254}",No-Action
7,14,0x53,1,3.699219,Match,Match,lllllbbul,180,"{'1': 247.03421990315496, '2': 67.03421990315496}",No-Action
7,15,0x53,1,1.898193,Match,Match,rrrrbbbdr,60,"{'1': 60.6720246388287, '2': 0.6720246388287023}",No-Action
7,16,0x53,1,2.661865,Match,Match,uuuuubbul,60,"{'1': 206.5426578330488, '2': 266.5426578330488}",No-Action
7,17,0x53,1,1.781738,Match,Match,bddrbbbbb,120,"{'1': 288.7000593936109, '2': 48.7000593936109}",No-Action
7,18,0x53,1,1.436523,Match,Match,rrrrbbbdr,0,"{'1': 22.276631744938747, '2': 22.276631744938747}",No-Action
7,19,0x53,1,2.006592,Match,Match,bdddbllll,120,"{'1': 120.91586715760242, '2': 0.9158671576024204}",No-Action
7,20,0x53,1,2.832031,Match,Match,uubbbrrrb,120,"{'1': 236.45600181787148, '2': 116.45600181787148}",No-Action
7,21,0x53,1,1.681885,Match,Match,bdddbllll,120,"{'1': 297.9629521630802, '2': 177.96295216308025}",No-Action
7,22,0x53,1,2.02124,Match,Match,lbbddllll,120,"{'1': 328.42560545831884, '2': 208.42560545831884}",No-Action
7,23,0x53,1,1.802246,Match,Match,bdddbllll,0,"{'1': 117.94234251970374, '2': 117.94234251970374}",No-Action
7,24,0x53,1,2.121094,Match,Match,ffuuuurrf,60,"{'1': 238.03031525122972, '2': 178.03031525122972}",No-Action
7,25,0x53,1,2.491455,Mismatch,Mismatch,rbbbbbbub,60,"{'1': 343.43492894494125, '2': 43.43492894494126}",No-Action
7,26,0x53,1,2.485352,Mismatch,Mismatch,lllllbbul,60,"{'1': 207.31121944602046, '2': 147.31121944602046}",No-Action
7,27,0x53,1,2.231445,Mismatch,Mismatch,ddbbddddl,180,"{'1': 286.02115239405117, '2': 106.02115239405117}",No-Action
7,28,0x53,1,2.366211,Mismatch,Mismatch,llbbbbbru,120,"{'1': 59.32949026541962, '2': 179.32949026541962}",No-Action
7,29,0x53,1,1.852539,Mismatch,Mismatch,uuuubbbur,60,"{'1': 53.50236138222004, '2': 113.50236138222004}",No-Action
7,30,0x53,1,2.632813,Mismatch,Mismatch,dbbbblllu,60,"{'1': 232.97719760635076, '2': 292.9771976063507}",No-Action
7,31,0x53,1,5.142578,Mismatch,Mismatch,uubbbrrrb,180,"{'1': 211.45138783587447, '2': 31.45138783587447}",No-Action
7,32,0x53,1,3.228027,Mismatch,Mismatch,lbbddllll,180,"{'1': 131.31629236446844, '2': 311.31629236446844}",No-Action
7,33,0x53,1,2.883789,Mismatch,Mismatch,ffuubllll,120,"{'1': 246.59987517738313, '2': 6.599875177383112}",No-Action
7,34,0x53,1,2.993652,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 51.1903238702573, '2': 171.19032387025732}",No-Action
7,35,0x53,1,3.000244,Mismatch,Mismatch,bbddbblll,120,"{'1': 292.0774989103786, '2': 52.07749891037858}",No-Action
7,36,0x53,1,2.453125,Mismatch,Mismatch,bddrddddd,60,"{'1': 110.418110027414, '2': 50.418110027414}",No-Action
7,37,0x53,1,2.920654,Mismatch,Mismatch,ffffuulff,180,"{'1': 112.1103209577726, '2': 292.1103209577726}",No-Action
7,38,0x53,1,5.522705,Mismatch,Mismatch,ddbbddddl,120,"{'1': 116.64804906440489, '2': 236.6480490644049}",No-Action
7,39,0x53,1,2.507324,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 325.1474160676428, '2': 205.14741606764278}",No-Action
7,40,0x53,1,1.670898,Mismatch,Mismatch,lllbbbubb,120,"{'1': 44.909780615892714, '2': 164.9097806158927}",No-Action
7,41,0x53,1,3.24707,Mismatch,Mismatch,lllbbbluu,180,"{'1': 204.88606613223055, '2': 24.886066132230553}",No-Action
7,42,0x53,1,2.995117,Mismatch,Mismatch,uuubbrrrf,0,"{'1': 65.34944784418846, '2': 65.34944784418846}",No-Action
7,43,0x53,1,2.224609,Mismatch,Mismatch,rbbbdddff,120,"{'1': 226.29585152890144, '2': 346.29585152890144}",No-Action
7,44,0x53,1,1.982178,Mismatch,Mismatch,uuuuubbul,60,"{'1': 295.1931645100793, '2': 235.19316451007936}",No-Action
7,45,0x53,1,1.8396,Mismatch,Mismatch,uuuuubbul,0,"{'1': 223.99012792039952, '2': 223.99012792039952}",No-Action
